Month,Year,Full-time,Part-time,Grand Total
8,2019,12458,1990,14448
9,2019,12557,1874,14431
10,2019,12555,1812,14367
11,2019,12586,1986,14572
12,2019,12700,1998,14698
1,2020,12736,1910,14646
2,2020,12505,1805,14310
3,2020,12726,1750,14476
4,2020,12588,1548,14136
5,2020,12477,1485,13962
6,2020,12525,1450,13975
7,2020,12328,1430,13758
8,2020,12234,1432,13666
9,2020,12151,1421,13572
10,2020,11874,1389,13263
11,2020,11755,1388,13143
12,2020,11813,1378,13191
1,2021,12002,1418,13420
2,2021,12263,1465,13728
3,2021,12419,1502,13921
4,2021,12385,1497,13882
5,2021,13257,1680,14937
6,2021,12968,1636,14604
7,2021,13268,1715,14983
8,2021,13536,1705,15241
9,2021,13910,1693,15603
10,2021,13716,1663,15379
11,2021,13567,1726,15293
12,2021,13558,1647,15205
1,2022,13520,1646,15166
2,2022,13435,1665,15100
3,2022,13100,1664,14764
4,2022,12836,1556,14392
5,2022,12617,1678,14295
6,2022,12353,1633,13986
7,2022,12004,1638,13642
8,2022,12047,1688,13735
9,2022,12039,1743,13782
10,2022,11761,1769,13530
11,2022,11555,1752,13307
12,2022,11852,1730,13582
1,2023,11730,1668,13398
2,2023,11665,1708,13373
3,2023,11399,1710,13109
4,2023,11392,1746,13138
5,2023,11481,1786,13267
6,2023,11577,1778,13355
7,2023,11563,1841,13404
8,2023,11599,1765,13364
9,2023,11634,1671,13305
10,2023,11490,1627,13117
11,2023,11388,1654,13042
